CNPJ;Período;Indicador;Registros;CST PIS;CFOP;Descrição CFOP;Âmbito CFOP;Classificação CFOP;Código Item;Descrição Item;Quantidade Registros;Valor Operação;Valor PIS;Valor Cofins
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;49;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM002;ITEM OU SERVICO SINTETICO 002;1;4458,50;73,57;338,85
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;49;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM004;ITEM OU SERVICO SINTETICO 004;1;909,50;15,01;69,12
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;49;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM020;ITEM OU SERVICO SINTETICO 020;1;3207,50;52,92;243,77
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;49;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM013;ITEM OU SERVICO SINTETICO 013;1;3910,50;64,52;297,20
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;49;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM015;ITEM OU SERVICO SINTETICO 015;1;361,50;5,96;27,47
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;50;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM014;ITEM OU SERVICO SINTETICO 014;1;4067,50;67,11;309,13
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;50;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM016;ITEM OU SERVICO SINTETICO 016;1;518,50;8,56;39,41
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;50;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM015;ITEM OU SERVICO SINTETICO 015;1;3844,50;63,43;292,18
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;50;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM019;ITEM OU SERVICO SINTETICO 019;1;1546,50;25,52;117,53
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;50;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM002;ITEM OU SERVICO SINTETICO 002;1;1478,50;24,40;112,37
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;50;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM004;ITEM OU SERVICO SINTETICO 004;1;2729,50;45,04;207,44
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;50;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM020;ITEM OU SERVICO SINTETICO 020;1;227,50;3,75;17,29
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;50;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM013;ITEM OU SERVICO SINTETICO 013;1;930,50;15,35;70,72
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;50;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM015;ITEM OU SERVICO SINTETICO 015;1;2181,50;35,99;165,79
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;50;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM008;ITEM OU SERVICO SINTETICO 008;1;2661,50;43,91;202,27
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;50;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM010;ITEM OU SERVICO SINTETICO 010;1;3912,50;64,56;297,35
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;50;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM012;ITEM OU SERVICO SINTETICO 012;1;363,50;6,00;27,63
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;50;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM001;ITEM OU SERVICO SINTETICO 001;1;3364,50;55,51;255,70
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;50;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM003;ITEM OU SERVICO SINTETICO 003;1;4615,50;76,16;350,78
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;50;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM005;ITEM OU SERVICO SINTETICO 005;1;1066,50;17,60;81,05
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;51;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM002;ITEM OU SERVICO SINTETICO 002;1;3521,50;58,10;267,63
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;51;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM004;ITEM OU SERVICO SINTETICO 004;1;4772,50;78,75;362,71
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;51;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM006;ITEM OU SERVICO SINTETICO 006;1;1223,50;20,19;92,99
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;51;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM003;ITEM OU SERVICO SINTETICO 003;1;3298,50;54,43;250,69
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;51;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM005;ITEM OU SERVICO SINTETICO 005;1;4549,50;75,07;345,76
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;51;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM008;ITEM OU SERVICO SINTETICO 008;1;4481,50;73,94;340,59
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;51;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM010;ITEM OU SERVICO SINTETICO 010;1;932,50;15,39;70,87
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;51;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM012;ITEM OU SERVICO SINTETICO 012;1;2183,50;36,03;165,95
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;51;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM001;ITEM OU SERVICO SINTETICO 001;1;384,50;6,34;29,22
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;51;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM003;ITEM OU SERVICO SINTETICO 003;1;1635,50;26,99;124,30
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;51;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM005;ITEM OU SERVICO SINTETICO 005;1;2886,50;47,63;219,37
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;51;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM014;ITEM OU SERVICO SINTETICO 014;1;864,50;14,26;65,70
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;51;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM018;ITEM OU SERVICO SINTETICO 018;1;3366,50;55,55;255,85
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;51;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM009;ITEM OU SERVICO SINTETICO 009;1;2818,50;46,51;214,21
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;51;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM011;ITEM OU SERVICO SINTETICO 011;1;4069,50;67,15;309,28
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;51;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM013;ITEM OU SERVICO SINTETICO 013;1;520,50;8,59;39,56
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;60;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM010;ITEM OU SERVICO SINTETICO 010;1;2975,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;60;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM012;ITEM OU SERVICO SINTETICO 012;1;4226,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;60;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM014;ITEM OU SERVICO SINTETICO 014;1;677,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;60;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM011;ITEM OU SERVICO SINTETICO 011;1;2752,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;60;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM013;ITEM OU SERVICO SINTETICO 013;1;4003,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;60;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM015;ITEM OU SERVICO SINTETICO 015;1;454,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;60;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM018;ITEM OU SERVICO SINTETICO 018;1;386,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;60;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM020;ITEM OU SERVICO SINTETICO 020;1;1637,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;60;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM009;ITEM OU SERVICO SINTETICO 009;1;4638,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;60;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM011;ITEM OU SERVICO SINTETICO 011;1;1089,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;60;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM013;ITEM OU SERVICO SINTETICO 013;1;2340,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;60;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM002;ITEM OU SERVICO SINTETICO 002;1;318,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;60;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM004;ITEM OU SERVICO SINTETICO 004;1;1569,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;60;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM015;ITEM OU SERVICO SINTETICO 015;1;1021,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;60;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM019;ITEM OU SERVICO SINTETICO 019;1;3523,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;70;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM016;ITEM OU SERVICO SINTETICO 016;1;1178,50;19,45;89,57
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;70;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM020;ITEM OU SERVICO SINTETICO 020;1;3680,50;60,73;279,72
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;70;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM001;ITEM OU SERVICO SINTETICO 001;1;3457,50;57,05;262,77
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;70;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM019;ITEM OU SERVICO SINTETICO 019;1;2206,50;36,41;167,69
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;70;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM004;ITEM OU SERVICO SINTETICO 004;1;3389,50;55,93;257,60
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;70;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM008;ITEM OU SERVICO SINTETICO 008;1;1091,50;18,01;82,95
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;70;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM001;ITEM OU SERVICO SINTETICO 001;1;1794,50;29,61;136,38
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;70;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM019;ITEM OU SERVICO SINTETICO 019;1;543,50;8,97;41,31
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;70;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM010;ITEM OU SERVICO SINTETICO 010;1;4572,50;75,45;347,51
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;70;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM012;ITEM OU SERVICO SINTETICO 012;1;1023,50;16,89;77,79
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;70;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM014;ITEM OU SERVICO SINTETICO 014;1;2274,50;37,53;172,86
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;70;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM003;ITEM OU SERVICO SINTETICO 003;1;475,50;7,85;36,14
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;70;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM005;ITEM OU SERVICO SINTETICO 005;1;1726,50;28,49;131,21
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;73;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM004;ITEM OU SERVICO SINTETICO 004;1;632,50;10,44;48,07
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;73;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM006;ITEM OU SERVICO SINTETICO 006;1;1883,50;31,08;143,15
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;73;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM005;ITEM OU SERVICO SINTETICO 005;1;409,50;6,76;31,12
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;73;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM009;ITEM OU SERVICO SINTETICO 009;1;2911,50;48,04;221,27
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;73;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM012;ITEM OU SERVICO SINTETICO 012;1;2843,50;46,92;216,11
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;73;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM014;ITEM OU SERVICO SINTETICO 014;1;4094,50;67,56;311,18
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;73;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM005;ITEM OU SERVICO SINTETICO 005;1;3546,50;58,52;269,53
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;73;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM009;ITEM OU SERVICO SINTETICO 009;1;1248,50;20,60;94,89
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;73;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM002;ITEM OU SERVICO SINTETICO 002;1;1728,50;28,52;131,37
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;73;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM018;ITEM OU SERVICO SINTETICO 018;1;4026,50;66,44;306,01
