CNPJ;Período;Registros;Tipo Operação;Situação;Código Participante;CNPJ Participante;CPF Participante;Nome Participante;UF Origem/Destino;Número Documento;Série;Chave NF-e;Data Documento;Data Entrada/Saída;Vlr Documento;Vlr Desconto NF;Vlr Mercadoria/Operação;Vlr Frete;Vlr Seguro;Vlr Outras DA;Número Item;Código Item;Descrição Complementar;Descrição Item;NCM;Código Serviço;Código Barra;Tipo Item;Vlr Item;Qtde;Unidade Medida;Vlr Desconto Item;Natureza Crédito;CFOP;Descrição CFOP;CFOP Faturamento;CST ICMS;Vlr Base Cálculo ICMS;Alíquota ICMS;Vlr ICMS;Vlr Base Cálculo ICMS ST;Alíquota ICMS ST;Vlr ICMS ST;CST IPI;Vlr Base Cálculo IPI;Alíquota IPI;Vlr IPI;CST PIS;Vlr Base Cálculo PIS;Qtde Base Cálculo PIS;Alíquota PIS;Qtde Alíquota PIS;Vlr PIS;CST Cofins;Vlr Base Cálculo Cofins;Qtde Base Cálculo Cofins;Alíquota Cofins;Qtde Alíquota Cofins;Vlr Cofins;Conta Contábil;Débito/Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART007;99000000070001;;FORNECEDOR SINTETICO 007;RJ;20059;1;35260899000000070001553590000200591700200597;23/08/2026;23/08/2026;1476,00;0,00;1476,00;0,00;0,00;0,00;2;ITEM005;MERCADORIA SINTETICA C 0117;ITEM OU SERVICO SINTETICO 005;;;;09;816,50;6,000;UN;0,00;;6101;Venda de produção do estabelecimento.;;;;;;;;;;;;;06;0,00;;0,0000;;0,00;06;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART008;99000000080001;;FORNECEDOR SINTETICO 008;MG;20060;1;35260899000000080001553600000200601700200605;26/08/2026;26/08/2026;2722,50;0,00;2722,50;0,00;0,00;0,00;1;ITEM006;MERCADORIA SINTETICA C 0118;ITEM OU SERVICO SINTETICO 006;;;;09;750,50;7,000;UN;0,00;;2102;Compra para comercialização.;;;;;;;;;;;;;07;0,00;;0,0000;;0,00;07;0,00;;0,0000;;0,00;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART008;99000000080001;;FORNECEDOR SINTETICO 008;MG;20060;1;35260899000000080001553600000200601700200605;26/08/2026;26/08/2026;2722,50;0,00;2722,50;0,00;0,00;0,00;2;ITEM007;MERCADORIA SINTETICA C 0119;ITEM OU SERVICO SINTETICO 007;;;;09;907,50;8,000;UN;0,00;;2403;Compra para comercialização em operação com mercadoria sujeita ao regime de substituição tributária.;;;;;;;;;;;;;08;0,00;;0,0000;;0,00;08;0,00;;0,0000;;0,00;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART008;99000000080001;;FORNECEDOR SINTETICO 008;MG;20060;1;35260899000000080001553600000200601700200605;26/08/2026;26/08/2026;2722,50;0,00;2722,50;0,00;0,00;0,00;3;ITEM008;MERCADORIA SINTETICA C 0120;ITEM OU SERVICO SINTETICO 008;;;;09;1064,50;1,000;UN;0,00;;1101;Compra para industrialização ou produção rural.;;;;;;;;;;;;;49;1064,50;;1,6500;;17,56;49;1064,50;;7,6000;;80,90;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART009;99000000090001;;FORNECEDOR SINTETICO 009;PR;20061;1;35260899000000090001553610000200611700200612;29/08/2026;29/08/2026;841,50;0,00;841,50;0,00;0,00;0,00;1;ITEM009;MERCADORIA SINTETICA C 0121;ITEM OU SERVICO SINTETICO 009;84000009;;;00;841,50;2,000;UN;0,00;;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;;;;;;;;;;;;;49;841,50;;1,6500;;13,88;49;841,50;;7,6000;;63,95;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART010;99000000100001;;FORNECEDOR SINTETICO 010;SC;20062;1;35260899000000100001553620000200621700200620;01/08/2026;01/08/2026;2022,00;0,00;2022,00;0,00;0,00;0,00;1;ITEM010;MERCADORIA SINTETICA C 0122;ITEM OU SERVICO SINTETICO 010;84000010;;;00;932,50;3,000;UN;0,00;;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;;;;;;;;;;;;;51;932,50;;1,6500;;15,39;51;932,50;;7,6000;;70,87;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART010;99000000100001;;FORNECEDOR SINTETICO 010;SC;20062;1;35260899000000100001553620000200621700200620;01/08/2026;01/08/2026;2022,00;0,00;2022,00;0,00;0,00;0,00;2;ITEM011;MERCADORIA SINTETICA C 0123;ITEM OU SERVICO SINTETICO 011;84000011;;;00;1089,50;4,000;UN;0,00;;6101;Venda de produção do estabelecimento.;;;;;;;;;;;;;60;0,00;;0,0000;;0,00;60;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART011;99000000110001;;FORNECEDOR SINTETICO 011;RS;20063;1;35260899000000110001553630000200631700200637;04/08/2026;04/08/2026;3541,50;0,00;3541,50;0,00;0,00;0,00;1;ITEM012;MERCADORIA SINTETICA C 0124;ITEM OU SERVICO SINTETICO 012;84000012;;;00;1023,50;5,000;UN;0,00;;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;;;;;;;;;;;;;70;1023,50;;1,6500;;16,89;70;1023,50;;7,6000;;77,79;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART011;99000000110001;;FORNECEDOR SINTETICO 011;RS;20063;1;35260899000000110001553630000200631700200637;04/08/2026;04/08/2026;3541,50;0,00;3541,50;0,00;0,00;0,00;2;ITEM013;MERCADORIA SINTETICA C 0125;ITEM OU SERVICO SINTETICO 013;84000013;;;00;1180,50;6,000;UN;0,00;;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;;;;;;;;;;;;;73;1180,50;;1,6500;;19,48;73;1180,50;;7,6000;;89,72;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART011;99000000110001;;FORNECEDOR SINTETICO 011;RS;20063;1;35260899000000110001553630000200631700200637;04/08/2026;04/08/2026;3541,50;0,00;3541,50;0,00;0,00;0,00;3;ITEM014;MERCADORIA SINTETICA C 0126;ITEM OU SERVICO SINTETICO 014;84000014;;;00;1337,50;7,000;UN;0,00;;5101;Venda de produção do estabelecimento.;;;;;;;;;;;;;98;1337,50;;1,6500;;22,07;98;1337,50;;7,6000;;101,65;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART012;99000000120001;;FORNECEDOR SINTETICO 012;SP;20064;1;35260899000000120001553640000200641700200644;07/08/2026;07/08/2026;1114,50;0,00;1114,50;0,00;0,00;0,00;1;ITEM015;MERCADORIA SINTETICA C 0127;ITEM OU SERVICO SINTETICO 015;84000015;;;00;1114,50;8,000;UN;0,00;;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;;;;;;;;;;;;;98;1114,50;;1,6500;;18,39;98;1114,50;;7,6000;;84,70;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART013;99000000130001;;FORNECEDOR SINTETICO 013;RJ;20065;1;35260899000000130001553650000200651700200651;10/08/2026;10/08/2026;2568,00;0,00;2568,00;0,00;0,00;0,00;1;ITEM016;MERCADORIA SINTETICA C 0128;ITEM OU SERVICO SINTETICO 016;84000016;;;00;1205,50;1,000;UN;0,00;;1403;Compra para comercialização em operação com mercadoria sujeita ao regime de substituição tributária.;;;;;;;;;;;;;02;1205,50;;1,6500;;19,89;02;1205,50;;7,6000;;91,62;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART013;99000000130001;;FORNECEDOR SINTETICO 013;RJ;20065;1;35260899000000130001553650000200651700200651;10/08/2026;10/08/2026;2568,00;0,00;2568,00;0,00;0,00;0,00;2;ITEM017;MERCADORIA SINTETICA C 0129;ITEM OU SERVICO SINTETICO 017;84000017;;;00;1362,50;2,000;UN;0,00;;2101;Compra para industrialização ou produção rural.;;;;;;;;;;;;;04;0,00;;0,0000;;0,00;04;0,00;;0,0000;;0,00;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART014;99000000140001;;FORNECEDOR SINTETICO 014;MG;20066;1;35260899000000140001553660000200661700200669;13/08/2026;13/08/2026;4360,50;0,00;4360,50;0,00;0,00;0,00;1;ITEM018;MERCADORIA SINTETICA C 0130;ITEM OU SERVICO SINTETICO 018;84000018;;;00;1296,50;3,000;UN;0,00;;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;;;;;;;;;;;;;06;0,00;;0,0000;;0,00;06;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART014;99000000140001;;FORNECEDOR SINTETICO 014;MG;20066;1;35260899000000140001553660000200661700200669;13/08/2026;13/08/2026;4360,50;0,00;4360,50;0,00;0,00;0,00;2;ITEM019;MERCADORIA SINTETICA C 0131;ITEM OU SERVICO SINTETICO 019;84000019;;;00;1453,50;4,000;UN;0,00;;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;;;;;;;;;;;;;07;0,00;;0,0000;;0,00;07;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART014;99000000140001;;FORNECEDOR SINTETICO 014;MG;20066;1;35260899000000140001553660000200661700200669;13/08/2026;13/08/2026;4360,50;0,00;4360,50;0,00;0,00;0,00;3;ITEM020;MERCADORIA SINTETICA C 0132;ITEM OU SERVICO SINTETICO 020;84000020;;;00;1610,50;5,000;UN;0,00;;5101;Venda de produção do estabelecimento.;;;;;;;;;;;;;08;0,00;;0,0000;;0,00;08;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART015;99000000150001;;FORNECEDOR SINTETICO 015;PR;20067;1;35260899000000150001553670000200671700200676;16/08/2026;16/08/2026;1387,50;0,00;1387,50;0,00;0,00;0,00;1;ITEM001;MERCADORIA SINTETICA C 0133;ITEM OU SERVICO SINTETICO 001;;;;09;1387,50;6,000;UN;0,00;;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;;;;;;;;;;;;;08;0,00;;0,0000;;0,00;08;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART016;99000000160001;;CLIENTE SINTETICO 016;SC;20068;1;35260899000000160001553680000200681700200683;19/08/2026;19/08/2026;3114,00;0,00;3114,00;0,00;0,00;0,00;1;ITEM002;MERCADORIA SINTETICA C 0134;ITEM OU SERVICO SINTETICO 002;;;;09;1478,50;7,000;UN;0,00;;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;;;;;;;;;;;;;50;1478,50;;1,6500;;24,40;50;1478,50;;7,6000;;112,37;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART016;99000000160001;;CLIENTE SINTETICO 016;SC;20068;1;35260899000000160001553680000200681700200683;19/08/2026;19/08/2026;3114,00;0,00;3114,00;0,00;0,00;0,00;2;ITEM003;MERCADORIA SINTETICA C 0135;ITEM OU SERVICO SINTETICO 003;;;;09;1635,50;8,000;UN;0,00;;6101;Venda de produção do estabelecimento.;;;;;;;;;;;;;51;1635,50;;1,6500;;26,99;51;1635,50;;7,6000;;124,30;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART017;99000000170001;;CLIENTE SINTETICO 017;RS;20069;1;35260899000000170001553690000200691700200690;22/08/2026;22/08/2026;5179,50;0,00;5179,50;0,00;0,00;0,00;1;ITEM004;MERCADORIA SINTETICA C 0136;ITEM OU SERVICO SINTETICO 004;;;;09;1569,50;1,000;UN;0,00;;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;;;;;;;;;;;;;60;0,00;;0,0000;;0,00;60;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART017;99000000170001;;CLIENTE SINTETICO 017;RS;20069;1;35260899000000170001553690000200691700200690;22/08/2026;22/08/2026;5179,50;0,00;5179,50;0,00;0,00;0,00;2;ITEM005;MERCADORIA SINTETICA C 0137;ITEM OU SERVICO SINTETICO 005;;;;09;1726,50;2,000;UN;0,00;;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;;;;;;;;;;;;;70;1726,50;;1,6500;;28,49;70;1726,50;;7,6000;;131,21;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART017;99000000170001;;CLIENTE SINTETICO 017;RS;20069;1;35260899000000170001553690000200691700200690;22/08/2026;22/08/2026;5179,50;0,00;5179,50;0,00;0,00;0,00;3;ITEM006;MERCADORIA SINTETICA C 0138;ITEM OU SERVICO SINTETICO 006;;;;09;1883,50;3,000;UN;0,00;;5101;Venda de produção do estabelecimento.;;;;;;;;;;;;;73;1883,50;;1,6500;;31,08;73;1883,50;;7,6000;;143,15;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART018;99000000180001;;CLIENTE SINTETICO 018;SP;20070;1;35260899000000180001553700000200701700200709;25/08/2026;25/08/2026;1660,50;0,00;1660,50;0,00;0,00;0,00;1;ITEM007;MERCADORIA SINTETICA C 0139;ITEM OU SERVICO SINTETICO 007;;;;09;1660,50;4,000;UN;0,00;;1102;Compra para comercialização.;;;;;;;;;;;;;73;1660,50;;1,6500;;27,40;73;1660,50;;7,6000;;126,20;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART019;99000000190001;;CLIENTE SINTETICO 019;RJ;20071;1;35260899000000190001553710000200711700200716;28/08/2026;28/08/2026;3660,00;0,00;3660,00;0,00;0,00;0,00;1;ITEM008;MERCADORIA SINTETICA C 0140;ITEM OU SERVICO SINTETICO 008;;;;09;1751,50;5,000;UN;0,00;;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;;;;;;;;;;;;;01;1751,50;;1,6500;;28,90;01;1751,50;;7,6000;;133,11;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART019;99000000190001;;CLIENTE SINTETICO 019;RJ;20071;1;35260899000000190001553710000200711700200716;28/08/2026;28/08/2026;3660,00;0,00;3660,00;0,00;0,00;0,00;2;ITEM009;MERCADORIA SINTETICA C 0141;ITEM OU SERVICO SINTETICO 009;84000009;;;00;1908,50;6,000;UN;0,00;;6101;Venda de produção do estabelecimento.;;;;;;;;;;;;;02;1908,50;;1,6500;;31,49;02;1908,50;;7,6000;;145,05;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART020;99000000200001;;CLIENTE SINTETICO 020;MG;20072;1;35260899000000200001553720000200721700200723;31/08/2026;31/08/2026;5998,50;0,00;5998,50;0,00;0,00;0,00;1;ITEM010;MERCADORIA SINTETICA C 0142;ITEM OU SERVICO SINTETICO 010;84000010;;;00;1842,50;7,000;UN;0,00;;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;;;;;;;;;;;;;04;0,00;;0,0000;;0,00;04;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART020;99000000200001;;CLIENTE SINTETICO 020;MG;20072;1;35260899000000200001553720000200721700200723;31/08/2026;31/08/2026;5998,50;0,00;5998,50;0,00;0,00;0,00;2;ITEM011;MERCADORIA SINTETICA C 0143;ITEM OU SERVICO SINTETICO 011;84000011;;;00;1999,50;8,000;UN;0,00;;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;;;;;;;;;;;;;06;0,00;;0,0000;;0,00;06;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART020;99000000200001;;CLIENTE SINTETICO 020;MG;20072;1;35260899000000200001553720000200721700200723;31/08/2026;31/08/2026;5998,50;0,00;5998,50;0,00;0,00;0,00;3;ITEM012;MERCADORIA SINTETICA C 0144;ITEM OU SERVICO SINTETICO 012;84000012;;;00;2156,50;1,000;UN;0,00;;5101;Venda de produção do estabelecimento.;;;;;;;;;;;;;07;0,00;;0,0000;;0,00;07;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART021;99000000210001;;CLIENTE SINTETICO 021;PR;20073;1;35260899000000210001553730000200731700200730;03/08/2026;03/08/2026;1933,50;0,00;1933,50;0,00;0,00;0,00;1;ITEM013;MERCADORIA SINTETICA C 0145;ITEM OU SERVICO SINTETICO 013;84000013;;;00;1933,50;2,000;UN;0,00;;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;;;;;;;;;;;;;07;0,00;;0,0000;;0,00;07;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART022;99000000220001;;CLIENTE SINTETICO 022;SC;20074;1;35260899000000220001553740000200741700200748;06/08/2026;06/08/2026;4206,00;0,00;4206,00;0,00;0,00;0,00;1;ITEM014;MERCADORIA SINTETICA C 0146;ITEM OU SERVICO SINTETICO 014;84000014;;;00;2024,50;3,000;UN;0,00;;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;;;;;;;;;;;;;49;2024,50;;1,6500;;33,40;49;2024,50;;7,6000;;153,86;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART022;99000000220001;;CLIENTE SINTETICO 022;SC;20074;1;35260899000000220001553740000200741700200748;06/08/2026;06/08/2026;4206,00;0,00;4206,00;0,00;0,00;0,00;2;ITEM015;MERCADORIA SINTETICA C 0147;ITEM OU SERVICO SINTETICO 015;84000015;;;00;2181,50;4,000;UN;0,00;;6101;Venda de produção do estabelecimento.;;;;;;;;;;;;;50;2181,50;;1,6500;;35,99;50;2181,50;;7,6000;;165,79;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART023;99000000230001;;CLIENTE SINTETICO 023;RS;20075;1;35260899000000230001553750000200751700200755;09/08/2026;09/08/2026;6817,50;0,00;6817,50;0,00;0,00;0,00;1;ITEM016;MERCADORIA SINTETICA C 0148;ITEM OU SERVICO SINTETICO 016;84000016;;;00;2115,50;5,000;UN;0,00;;2102;Compra para comercialização.;;;;;;;;;;;;;51;2115,50;;1,6500;;34,91;51;2115,50;;7,6000;;160,78;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART023;99000000230001;;CLIENTE SINTETICO 023;RS;20075;1;35260899000000230001553750000200751700200755;09/08/2026;09/08/2026;6817,50;0,00;6817,50;0,00;0,00;0,00;2;ITEM017;MERCADORIA SINTETICA C 0149;ITEM OU SERVICO SINTETICO 017;84000017;;;00;2272,50;6,000;UN;0,00;;2403;Compra para comercialização em operação com mercadoria sujeita ao regime de substituição tributária.;;;;;;;;;;;;;60;0,00;;0,0000;;0,00;60;0,00;;0,0000;;0,00;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART023;99000000230001;;CLIENTE SINTETICO 023;RS;20075;1;35260899000000230001553750000200751700200755;09/08/2026;09/08/2026;6817,50;0,00;6817,50;0,00;0,00;0,00;3;ITEM018;MERCADORIA SINTETICA C 0150;ITEM OU SERVICO SINTETICO 018;84000018;;;00;2429,50;7,000;UN;0,00;;1101;Compra para industrialização ou produção rural.;;;;;;;;;;;;;70;2429,50;;1,6500;;40,09;70;2429,50;;7,6000;;184,64;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART024;99000000240001;;CLIENTE SINTETICO 024;SP;20076;1;35260899000000240001553760000200761700200762;12/08/2026;12/08/2026;2206,50;0,00;2206,50;0,00;0,00;0,00;1;ITEM019;MERCADORIA SINTETICA C 0151;ITEM OU SERVICO SINTETICO 019;84000019;;;00;2206,50;8,000;UN;0,00;;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;;;;;;;;;;;;;70;2206,50;;1,6500;;36,41;70;2206,50;;7,6000;;167,69;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART025;99000000250001;;CLIENTE SINTETICO 025;RJ;20077;1;35260899000000250001553770000200771700200770;15/08/2026;15/08/2026;4752,00;0,00;4752,00;0,00;0,00;0,00;1;ITEM020;MERCADORIA SINTETICA C 0152;ITEM OU SERVICO SINTETICO 020;84000020;;;00;2297,50;1,000;UN;0,00;;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;;;;;;;;;;;;;98;2297,50;;1,6500;;37,91;98;2297,50;;7,6000;;174,61;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART025;99000000250001;;CLIENTE SINTETICO 025;RJ;20077;1;35260899000000250001553770000200771700200770;15/08/2026;15/08/2026;4752,00;0,00;4752,00;0,00;0,00;0,00;2;ITEM001;MERCADORIA SINTETICA C 0153;ITEM OU SERVICO SINTETICO 001;;;;09;2454,50;2,000;UN;0,00;;6101;Venda de produção do estabelecimento.;;;;;;;;;;;;;01;2454,50;;1,6500;;40,50;01;2454,50;;7,6000;;186,54;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART026;99000000260001;;CLIENTE SINTETICO 026;MG;20078;1;35260899000000260001553780000200781700200787;18/08/2026;18/08/2026;7636,50;0,00;7636,50;0,00;0,00;0,00;1;ITEM002;MERCADORIA SINTETICA C 0154;ITEM OU SERVICO SINTETICO 002;;;;09;2388,50;3,000;UN;0,00;;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;;;;;;;;;;;;;02;2388,50;;1,6500;;39,41;02;2388,50;;7,6000;;181,53;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART026;99000000260001;;CLIENTE SINTETICO 026;MG;20078;1;35260899000000260001553780000200781700200787;18/08/2026;18/08/2026;7636,50;0,00;7636,50;0,00;0,00;0,00;2;ITEM003;MERCADORIA SINTETICA C 0155;ITEM OU SERVICO SINTETICO 003;;;;09;2545,50;4,000;UN;0,00;;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;;;;;;;;;;;;;04;0,00;;0,0000;;0,00;04;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART026;99000000260001;;CLIENTE SINTETICO 026;MG;20078;1;35260899000000260001553780000200781700200787;18/08/2026;18/08/2026;7636,50;0,00;7636,50;0,00;0,00;0,00;3;ITEM004;MERCADORIA SINTETICA C 0156;ITEM OU SERVICO SINTETICO 004;;;;09;2702,50;5,000;UN;0,00;;5101;Venda de produção do estabelecimento.;;;;;;;;;;;;;06;0,00;;0,0000;;0,00;06;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART027;99000000270001;;CLIENTE SINTETICO 027;PR;20079;1;35260899000000270001553790000200791700200794;21/08/2026;21/08/2026;2479,50;0,00;2479,50;0,00;0,00;0,00;1;ITEM005;MERCADORIA SINTETICA C 0157;ITEM OU SERVICO SINTETICO 005;;;;09;2479,50;6,000;UN;0,00;;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;;;;;;;;;;;;;06;0,00;;0,0000;;0,00;06;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART028;99000000280001;;CLIENTE SINTETICO 028;SC;20080;1;35260899000000280001553800000200801700200802;24/08/2026;24/08/2026;5298,00;0,00;5298,00;0,00;0,00;0,00;1;ITEM006;MERCADORIA SINTETICA C 0158;ITEM OU SERVICO SINTETICO 006;;;;09;2570,50;7,000;UN;0,00;;1403;Compra para comercialização em operação com mercadoria sujeita ao regime de substituição tributária.;;;;;;;;;;;;;08;0,00;;0,0000;;0,00;08;0,00;;0,0000;;0,00;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART028;99000000280001;;CLIENTE SINTETICO 028;SC;20080;1;35260899000000280001553800000200801700200802;24/08/2026;24/08/2026;5298,00;0,00;5298,00;0,00;0,00;0,00;2;ITEM007;MERCADORIA SINTETICA C 0159;ITEM OU SERVICO SINTETICO 007;;;;09;2727,50;8,000;UN;0,00;;2101;Compra para industrialização ou produção rural.;;;;;;;;;;;;;49;2727,50;;1,6500;;45,00;49;2727,50;;7,6000;;207,29;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART029;99000000290001;;CLIENTE SINTETICO 029;RS;20081;1;35260899000000290001553810000200811700200810;27/08/2026;27/08/2026;8455,50;0,00;8455,50;0,00;0,00;0,00;1;ITEM008;MERCADORIA SINTETICA C 0160;ITEM OU SERVICO SINTETICO 008;;;;09;2661,50;1,000;UN;0,00;;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;;;;;;;;;;;;;50;2661,50;;1,6500;;43,91;50;2661,50;;7,6000;;202,27;CTA_MERC;Débito
